timestamp,count,condition,temp,humidity,day_of_week,hour
2024-03-13 16:00:00,1,Clear,35.13,87,2,16
2024-03-13 16:30:00,3,Clouds,28.08,68,2,16
2024-03-13 17:00:00,15,Mist,27.47,65,2,17
2024-03-13 17:30:00,21,Clouds,28.84,71,2,17
2024-03-13 18:00:00,25,Clear,26.48,80,2,18
2024-03-13 18:30:00,21,Clear,22.35,78,2,18
2024-03-13 19:00:00,24,Clear,30.5,91,2,19
2024-03-13 19:30:00,16,Clouds,22.74,82,2,19
2024-03-13 20:00:00,15,Rain,32.35,80,2,20
2024-03-13 20:30:00,23,Drizzle,20.7,49,2,20
2024-03-13 21:00:00,2,Drizzle,32.13,79,2,21
2024-03-13 21:30:00,5,Clouds,27.08,57,2,21
2024-03-13 22:00:00,2,Drizzle,26.37,66,2,22
2024-03-13 22:30:00,5,Mist,24.43,61,2,22
2024-03-13 23:00:00,3,Haze,26.56,60,2,23
2024-03-13 23:30:00,6,Haze,30.84,65,2,23
2024-03-14 00:00:00,6,Clear,23.62,75,3,0
2024-03-14 00:30:00,1,Clouds,30.53,62,3,0
2024-03-14 01:00:00,10,Fog,29.18,62,3,1
2024-03-14 01:30:00,5,Clear,27.94,63,3,1
2024-03-14 02:00:00,2,Fog,31.51,65,3,2
2024-03-14 02:30:00,8,Haze,27.89,67,3,2
2024-03-14 03:00:00,1,Drizzle,31.99,69,3,3
2024-03-14 03:30:00,10,Haze,22.58,88,3,3
2024-03-14 04:00:00,2,Drizzle,25.83,74,3,4
2024-03-14 04:30:00,1,Clear,31.54,65,3,4
2024-03-14 05:00:00,3,Clouds,28.02,82,3,5
2024-03-14 05:30:00,6,Haze,26.99,69,3,5
2024-03-14 06:00:00,5,Mist,31.15,87,3,6
2024-03-14 06:30:00,2,Clouds,27.57,49,3,6
2024-03-14 07:00:00,29,Clear,26.87,44,3,7
2024-03-14 07:30:00,11,Rain,32.48,79,3,7
2024-03-14 08:00:00,23,Haze,31.97,71,3,8
2024-03-14 08:30:00,11,Drizzle,31.71,98,3,8
2024-03-14 09:00:00,26,Clouds,26.02,63,3,9
2024-03-14 09:30:00,21,Mist,28.15,50,3,9
2024-03-14 10:00:00,9,Fog,26.73,63,3,10
2024-03-14 10:30:00,9,Mist,30.71,86,3,10
2024-03-14 11:00:00,7,Fog,27.05,99,3,11
2024-03-14 11:30:00,5,Mist,27.12,53,3,11
2024-03-14 12:00:00,7,Drizzle,22.68,52,3,12
2024-03-14 12:30:00,4,Clouds,29.36,96,3,12
2024-03-14 13:00:00,3,Haze,29.41,62,3,13
2024-03-14 13:30:00,3,Rain,31.45,78,3,13
2024-03-14 14:00:00,1,Clouds,24.89,67,3,14
2024-03-14 14:30:00,0,Drizzle,27.55,61,3,14
2024-03-14 15:00:00,1,Mist,23.96,77,3,15
2024-03-14 15:30:00,6,Fog,27.44,46,3,15
2024-03-14 16:00:00,1,Clear,23.65,89,3,16
2024-03-14 16:30:00,4,Clear,33.98,57,3,16
2024-03-14 17:00:00,19,Haze,25.53,40,3,17
2024-03-14 17:30:00,20,Fog,27.66,49,3,17
2024-03-14 18:00:00,29,Fog,27.02,85,3,18
2024-03-14 18:30:00,19,Clear,30.24,72,3,18
2024-03-14 19:00:00,21,Fog,26.32,79,3,19
2024-03-14 19:30:00,27,Clouds,30.49,87,3,19
2024-03-14 20:00:00,25,Mist,28.67,76,3,20
2024-03-14 20:30:00,20,Haze,20.25,70,3,20
2024-03-14 21:00:00,3,Haze,28.49,74,3,21
2024-03-14 21:30:00,9,Haze,34.81,80,3,21
2024-03-14 22:00:00,10,Mist,31.36,73,3,22
2024-03-14 22:30:00,8,Clear,23.87,90,3,22
2024-03-14 23:00:00,6,Clear,30.17,79,3,23
2024-03-14 23:30:00,0,Drizzle,26.79,73,3,23
2024-03-15 00:00:00,1,Drizzle,27.39,53,4,0
2024-03-15 00:30:00,2,Mist,32.02,82,4,0
2024-03-15 01:00:00,2,Drizzle,27.45,68,4,1
2024-03-15 01:30:00,5,Clear,30.74,81,4,1
2024-03-15 02:00:00,3,Clouds,26.31,77,4,2
2024-03-15 02:30:00,3,Drizzle,28.7,74,4,2
2024-03-15 03:00:00,3,Clear,28.61,79,4,3
2024-03-15 03:30:00,6,Rain,28.57,79,4,3
2024-03-15 04:00:00,2,Mist,25.46,73,4,4
2024-03-15 04:30:00,8,Clouds,25.16,70,4,4
2024-03-15 05:00:00,1,Haze,29.81,66,4,5
2024-03-15 05:30:00,3,Clear,30.32,76,4,5
2024-03-15 06:00:00,6,Drizzle,28.83,73,4,6
2024-03-15 06:30:00,5,Mist,28.45,65,4,6
2024-03-15 07:00:00,18,Clear,28.95,84,4,7
2024-03-15 07:30:00,24,Clouds,26.67,63,4,7
2024-03-15 08:00:00,26,Clouds,32.27,94,4,8
2024-03-15 08:30:00,11,Rain,28.46,98,4,8
2024-03-15 09:00:00,17,Haze,32.54,75,4,9
2024-03-15 09:30:00,30,Clear,23.43,48,4,9
2024-03-15 10:00:00,2,Clear,30.34,50,4,10
2024-03-15 10:30:00,5,Drizzle,24.29,62,4,10
2024-03-15 11:00:00,6,Clear,26.85,60,4,11
2024-03-15 11:30:00,5,Clouds,24.35,57,4,11
2024-03-15 12:00:00,6,Haze,28.0,84,4,12
2024-03-15 12:30:00,3,Clouds,36.0,75,4,12
2024-03-15 13:00:00,8,Clouds,28.69,73,4,13
2024-03-15 13:30:00,8,Clouds,34.8,48,4,13
2024-03-15 14:00:00,9,Mist,30.93,45,4,14
2024-03-15 14:30:00,10,Clouds,23.4,40,4,14
2024-03-15 15:00:00,10,Haze,26.11,59,4,15
2024-03-15 15:30:00,3,Rain,34.24,71,4,15
2024-03-15 16:00:00,8,Clear,26.83,74,4,16
2024-03-15 16:30:00,1,Clouds,27.79,64,4,16
2024-03-15 17:00:00,24,Clear,32.93,71,4,17
2024-03-15 17:30:00,25,Clear,26.89,75,4,17
2024-03-15 18:00:00,22,Haze,31.06,75,4,18
2024-03-15 18:30:00,20,Clouds,27.65,70,4,18
2024-03-15 19:00:00,18,Clouds,26.33,77,4,19
2024-03-15 19:30:00,20,Clear,24.0,61,4,19
2024-03-15 20:00:00,25,Mist,24.1,67,4,20
2024-03-15 20:30:00,8,Drizzle,31.21,52,4,20
2024-03-15 21:00:00,8,Clouds,25.68,67,4,21
2024-03-15 21:30:00,7,Haze,29.79,83,4,21
2024-03-15 22:00:00,5,Clouds,24.49,65,4,22
2024-03-15 22:30:00,1,Haze,28.14,95,4,22
2024-03-15 23:00:00,3,Fog,37.06,80,4,23
2024-03-15 23:30:00,4,Rain,24.02,77,4,23
2024-03-16 00:00:00,5,Mist,28.76,72,5,0
2024-03-16 00:30:00,2,Rain,33.43,84,5,0
2024-03-16 01:00:00,8,Clear,27.02,93,5,1
2024-03-16 01:30:00,9,Clear,29.1,93,5,1
2024-03-16 02:00:00,0,Drizzle,31.75,64,5,2
2024-03-16 02:30:00,1,Drizzle,31.41,46,5,2
2024-03-16 03:00:00,0,Rain,27.9,78,5,3
2024-03-16 03:30:00,5,Clear,27.38,69,5,3
2024-03-16 04:00:00,3,Haze,25.0,60,5,4
2024-03-16 04:30:00,1,Clear,28.63,72,5,4
2024-03-16 05:00:00,10,Clouds,31.98,79,5,5
2024-03-16 05:30:00,5,Clouds,31.3,44,5,5
2024-03-16 06:00:00,8,Clear,22.67,74,5,6
2024-03-16 06:30:00,7,Clear,29.47,74,5,6
2024-03-16 07:00:00,9,Clouds,29.28,100,5,7
2024-03-16 07:30:00,8,Clear,22.24,65,5,7
2024-03-16 08:00:00,9,Fog,27.2,59,5,8
2024-03-16 08:30:00,7,Clouds,26.15,74,5,8
2024-03-16 09:00:00,7,Haze,28.83,86,5,9
2024-03-16 09:30:00,8,Clear,27.49,80,5,9
2024-03-16 10:00:00,8,Clouds,28.11,52,5,10
2024-03-16 10:30:00,7,Mist,28.48,91,5,10
2024-03-16 11:00:00,8,Fog,30.25,69,5,11
2024-03-16 11:30:00,5,Haze,22.38,65,5,11
2024-03-16 12:00:00,7,Clear,31.02,70,5,12
2024-03-16 12:30:00,8,Mist,31.5,49,5,12
2024-03-16 13:00:00,4,Haze,33.37,92,5,13
2024-03-16 13:30:00,2,Haze,34.6,79,5,13
2024-03-16 14:00:00,7,Clear,26.42,64,5,14
2024-03-16 14:30:00,10,Clear,28.21,56,5,14
2024-03-16 15:00:00,10,Fog,26.55,63,5,15
2024-03-16 15:30:00,1,Clear,33.85,55,5,15
2024-03-16 16:00:00,30,Haze,25.87,52,5,16
2024-03-16 16:30:00,30,Fog,26.36,52,5,16
2024-03-16 17:00:00,50,Drizzle,28.61,76,5,17
2024-03-16 17:30:00,50,Rain,26.93,78,5,17
2024-03-16 18:00:00,70,Mist,25.69,61,5,18
2024-03-16 18:30:00,70,Clear,26.58,70,5,18
2024-03-16 19:00:00,90,Clear,28.86,73,5,19
2024-03-16 19:30:00,90,Drizzle,27.04,69,5,19
2024-03-16 20:00:00,110,Clear,25.18,69,5,20
2024-03-16 20:30:00,110,Mist,28.73,56,5,20
2024-03-16 21:00:00,130,Clear,25.93,43,5,21
2024-03-16 21:30:00,130,Clouds,28.85,47,5,21
2024-03-16 22:00:00,100,Clouds,30.2,77,5,22
2024-03-16 22:30:00,100,Clear,23.04,69,5,22
2024-03-16 23:00:00,60,Drizzle,28.6,92,5,23
2024-03-16 23:30:00,60,Clouds,29.76,87,5,23
2024-03-17 00:00:00,40,Rain,27.7,76,6,0
2024-03-17 00:30:00,40,Clouds,26.53,71,6,0
2024-03-17 01:00:00,10,Fog,24.23,83,6,1
2024-03-17 01:30:00,2,Clouds,35.37,48,6,1
2024-03-17 02:00:00,9,Clouds,24.73,70,6,2
2024-03-17 02:30:00,6,Fog,29.94,100,6,2
2024-03-17 03:00:00,7,Clouds,27.72,83,6,3
2024-03-17 03:30:00,2,Haze,33.27,88,6,3
2024-03-17 04:00:00,3,Drizzle,32.16,97,6,4
2024-03-17 04:30:00,1,Fog,26.92,94,6,4
2024-03-17 05:00:00,10,Fog,33.18,73,6,5
2024-03-17 05:30:00,10,Clear,33.02,64,6,5
2024-03-17 06:00:00,7,Rain,29.94,80,6,6
2024-03-17 06:30:00,6,Drizzle,29.92,67,6,6
2024-03-17 07:00:00,3,Drizzle,25.72,61,6,7
2024-03-17 07:30:00,0,Rain,28.34,68,6,7
2024-03-17 08:00:00,6,Thunderstorm,26.76,71,6,8
2024-03-17 08:30:00,3,Haze,30.2,100,6,8
2024-03-17 09:00:00,4,Haze,24.72,78,6,9
2024-03-17 09:30:00,8,Clouds,27.8,80,6,9
2024-03-17 10:00:00,6,Drizzle,31.01,81,6,10
2024-03-17 10:30:00,1,Fog,29.18,82,6,10
2024-03-17 11:00:00,10,Fog,25.59,71,6,11
2024-03-17 11:30:00,9,Clear,24.99,40,6,11
2024-03-17 12:00:00,2,Thunderstorm,26.3,82,6,12
2024-03-17 12:30:00,4,Clouds,32.1,54,6,12
2024-03-17 13:00:00,10,Clouds,24.71,73,6,13
2024-03-17 13:30:00,4,Rain,29.46,89,6,13
2024-03-17 14:00:00,9,Clear,26.12,71,6,14
2024-03-17 14:30:00,5,Mist,27.64,78,6,14
2024-03-17 15:00:00,1,Rain,29.06,72,6,15
2024-03-17 15:30:00,6,Drizzle,29.12,88,6,15
2024-03-17 16:00:00,30,Clouds,21.62,86,6,16
2024-03-17 16:30:00,30,Clear,34.05,64,6,16
2024-03-17 17:00:00,23,Clouds,30.88,74,6,17
2024-03-17 17:30:00,28,Clear,24.68,98,6,17
2024-03-17 18:00:00,19,Drizzle,22.28,62,6,18
2024-03-17 18:30:00,27,Clear,24.54,80,6,18
2024-03-17 19:00:00,23,Fog,26.54,67,6,19
2024-03-17 19:30:00,26,Clouds,30.21,63,6,19
2024-03-17 20:00:00,15,Mist,30.24,75,6,20
2024-03-17 20:30:00,15,Clouds,29.43,76,6,20
2024-03-17 21:00:00,18,Thunderstorm,24.87,94,6,21
2024-03-17 21:30:00,15,Clouds,28.07,82,6,21
2024-03-17 22:00:00,15,Haze,26.6,82,6,22
2024-03-17 22:30:00,20,Clear,27.32,60,6,22
2024-03-17 23:00:00,7,Drizzle,27.41,53,6,23
2024-03-17 23:30:00,4,Clouds,24.29,80,6,23
2024-03-18 00:00:00,7,Fog,25.11,74,0,0
2024-03-18 00:30:00,4,Mist,31.46,69,0,0
2024-03-18 01:00:00,4,Haze,28.84,64,0,1
2024-03-18 01:30:00,6,Clear,30.76,92,0,1
2024-03-18 02:00:00,7,Clear,31.14,61,0,2
2024-03-18 02:30:00,6,Clouds,31.09,68,0,2
2024-03-18 03:00:00,4,Clear,35.52,57,0,3
2024-03-18 03:30:00,9,Fog,29.97,64,0,3
2024-03-18 04:00:00,0,Drizzle,28.84,73,0,4
2024-03-18 04:30:00,4,Haze,30.46,70,0,4
2024-03-18 05:00:00,7,Clear,33.74,67,0,5
2024-03-18 05:30:00,4,Haze,29.6,58,0,5
2024-03-18 06:00:00,8,Clouds,26.15,78,0,6
2024-03-18 06:30:00,2,Drizzle,31.86,77,0,6
2024-03-18 07:00:00,11,Rain,29.1,61,0,7
2024-03-18 07:30:00,29,Fog,27.05,72,0,7
2024-03-18 08:00:00,26,Clear,17.86,84,0,8
2024-03-18 08:30:00,7,Drizzle,31.33,70,0,8
2024-03-18 09:00:00,25,Haze,24.03,61,0,9
2024-03-18 09:30:00,30,Fog,24.8,100,0,9
2024-03-18 10:00:00,7,Clear,24.15,61,0,10
2024-03-18 10:30:00,8,Clouds,29.43,53,0,10
2024-03-18 11:00:00,6,Clear,30.18,84,0,11
2024-03-18 11:30:00,4,Rain,20.93,72,0,11
2024-03-18 12:00:00,1,Drizzle,24.62,67,0,12
2024-03-18 12:30:00,9,Fog,27.69,100,0,12
2024-03-18 13:00:00,1,Haze,26.69,64,0,13
2024-03-18 13:30:00,9,Clear,28.54,73,0,13
2024-03-18 14:00:00,2,Clouds,30.83,100,0,14
2024-03-18 14:30:00,7,Haze,33.49,93,0,14
2024-03-18 15:00:00,2,Clouds,23.77,92,0,15
2024-03-18 15:30:00,2,Rain,25.76,64,0,15
2024-03-18 16:00:00,8,Clouds,29.32,63,0,16
2024-03-18 16:30:00,4,Clouds,28.9,91,0,16
2024-03-18 17:00:00,27,Haze,28.82,67,0,17
2024-03-18 17:30:00,26,Mist,33.05,71,0,17
2024-03-18 18:00:00,28,Clouds,21.32,74,0,18
2024-03-18 18:30:00,29,Fog,28.02,72,0,18
2024-03-18 19:00:00,30,Clouds,23.34,61,0,19
2024-03-18 19:30:00,17,Thunderstorm,26.68,51,0,19
2024-03-18 20:00:00,18,Clouds,25.29,53,0,20
2024-03-18 20:30:00,18,Rain,33.29,56,0,20
2024-03-18 21:00:00,3,Rain,31.62,56,0,21
2024-03-18 21:30:00,6,Haze,29.83,76,0,21
2024-03-18 22:00:00,4,Fog,22.8,76,0,22
2024-03-18 22:30:00,0,Rain,29.37,55,0,22
2024-03-18 23:00:00,5,Fog,30.4,55,0,23
2024-03-18 23:30:00,2,Clear,28.02,47,0,23
2024-03-19 00:00:00,7,Fog,33.2,74,1,0
2024-03-19 00:30:00,1,Clouds,30.27,56,1,0
2024-03-19 01:00:00,8,Clouds,33.9,74,1,1
2024-03-19 01:30:00,1,Mist,32.55,56,1,1
2024-03-19 02:00:00,10,Clouds,26.78,70,1,2
2024-03-19 02:30:00,5,Fog,26.57,47,1,2
2024-03-19 03:00:00,10,Clouds,27.7,62,1,3
2024-03-19 03:30:00,3,Clouds,29.17,84,1,3
2024-03-19 04:00:00,2,Rain,33.34,52,1,4
2024-03-19 04:30:00,6,Clouds,24.39,72,1,4
2024-03-19 05:00:00,3,Clouds,21.56,70,1,5
2024-03-19 05:30:00,1,Haze,27.2,68,1,5
2024-03-19 06:00:00,2,Clouds,23.32,50,1,6
2024-03-19 06:30:00,6,Clouds,26.27,71,1,6
2024-03-19 07:00:00,12,Rain,30.98,82,1,7
2024-03-19 07:30:00,22,Haze,22.35,68,1,7
2024-03-19 08:00:00,21,Thunderstorm,27.53,56,1,8
2024-03-19 08:30:00,22,Clouds,28.99,69,1,8
2024-03-19 09:00:00,18,Fog,27.06,96,1,9
2024-03-19 09:30:00,16,Clear,25.18,100,1,9
2024-03-19 10:00:00,0,Drizzle,26.07,71,1,10
2024-03-19 10:30:00,9,Clear,26.68,60,1,10
2024-03-19 11:00:00,7,Clouds,31.66,75,1,11
2024-03-19 11:30:00,10,Clouds,28.97,49,1,11
2024-03-19 12:00:00,6,Mist,25.27,52,1,12
2024-03-19 12:30:00,4,Clouds,27.82,74,1,12
2024-03-19 13:00:00,8,Clouds,27.16,69,1,13
2024-03-19 13:30:00,5,Rain,28.95,63,1,13
2024-03-19 14:00:00,5,Rain,30.9,70,1,14
2024-03-19 14:30:00,4,Thunderstorm,32.33,80,1,14
2024-03-19 15:00:00,8,Fog,25.53,85,1,15
2024-03-19 15:30:00,2,Drizzle,31.6,93,1,15
2024-03-19 16:00:00,6,Clouds,32.02,65,1,16
2024-03-19 16:30:00,9,Haze,28.07,74,1,16
2024-03-19 17:00:00,19,Mist,31.89,62,1,17
2024-03-19 17:30:00,30,Haze,32.46,82,1,17
2024-03-19 18:00:00,24,Mist,27.26,80,1,18
2024-03-19 18:30:00,18,Mist,27.09,65,1,18
2024-03-19 19:00:00,22,Mist,25.17,76,1,19
2024-03-19 19:30:00,25,Clouds,27.56,64,1,19
2024-03-19 20:00:00,19,Clear,29.84,68,1,20
2024-03-19 20:30:00,26,Haze,26.23,73,1,20
2024-03-19 21:00:00,0,Drizzle,29.21,69,1,21
2024-03-19 21:30:00,5,Clouds,31.0,46,1,21
2024-03-19 22:00:00,0,Thunderstorm,24.52,56,1,22
2024-03-19 22:30:00,3,Haze,24.27,52,1,22
2024-03-19 23:00:00,1,Fog,25.93,69,1,23
2024-03-19 23:30:00,0,Rain,26.0,84,1,23
2024-03-20 00:00:00,7,Clouds,30.34,74,2,0
2024-03-20 00:30:00,10,Haze,29.61,65,2,0
2024-03-20 01:00:00,8,Haze,27.66,93,2,1
2024-03-20 01:30:00,4,Clouds,21.99,55,2,1
2024-03-20 02:00:00,9,Fog,26.74,92,2,2
2024-03-20 02:30:00,8,Clear,30.24,79,2,2
2024-03-20 03:00:00,1,Thunderstorm,25.48,86,2,3
2024-03-20 03:30:00,1,Clouds,28.67,85,2,3
2024-03-20 04:00:00,9,Fog,25.77,74,2,4
2024-03-20 04:30:00,1,Clouds,28.44,85,2,4
2024-03-20 05:00:00,2,Drizzle,27.04,81,2,5
2024-03-20 05:30:00,5,Clouds,39.37,67,2,5
2024-03-20 06:00:00,6,Clouds,26.46,94,2,6
2024-03-20 06:30:00,8,Haze,29.85,60,2,6
2024-03-20 07:00:00,27,Clear,22.81,100,2,7
2024-03-20 07:30:00,16,Clear,34.26,91,2,7
2024-03-20 08:00:00,29,Mist,27.1,67,2,8
2024-03-20 08:30:00,20,Drizzle,26.99,68,2,8
2024-03-20 09:00:00,24,Clear,27.8,68,2,9
2024-03-20 09:30:00,21,Clear,30.94,83,2,9
2024-03-20 10:00:00,1,Clouds,25.14,80,2,10
2024-03-20 10:30:00,3,Haze,26.05,79,2,10
2024-03-20 11:00:00,8,Haze,25.38,56,2,11
2024-03-20 11:30:00,8,Haze,27.43,73,2,11
2024-03-20 12:00:00,3,Clear,26.74,55,2,12
2024-03-20 12:30:00,8,Clear,30.27,98,2,12
2024-03-20 13:00:00,2,Clouds,24.36,70,2,13
2024-03-20 13:30:00,3,Drizzle,31.4,53,2,13
2024-03-20 14:00:00,2,Rain,27.68,65,2,14
2024-03-20 14:30:00,0,Drizzle,25.62,66,2,14
2024-03-20 15:00:00,9,Clear,24.25,67,2,15
2024-03-20 15:30:00,4,Clouds,29.8,70,2,15
2024-03-20 16:00:00,1,Drizzle,26.35,64,2,16
2024-03-20 16:30:00,2,Clouds,27.56,87,2,16
2024-03-20 17:00:00,29,Mist,29.03,76,2,17
2024-03-20 17:30:00,18,Fog,27.87,70,2,17
2024-03-20 18:00:00,27,Clear,31.92,82,2,18
2024-03-20 18:30:00,13,Thunderstorm,28.72,83,2,18
2024-03-20 19:00:00,18,Fog,27.54,68,2,19
2024-03-20 19:30:00,18,Clouds,28.68,65,2,19
2024-03-20 20:00:00,17,Clear,22.87,47,2,20
2024-03-20 20:30:00,20,Clouds,26.16,86,2,20
2024-03-20 21:00:00,5,Clear,27.87,57,2,21
2024-03-20 21:30:00,1,Clear,25.88,57,2,21
2024-03-20 22:00:00,4,Mist,30.31,58,2,22
2024-03-20 22:30:00,0,Rain,31.02,69,2,22
2024-03-20 23:00:00,8,Fog,24.34,73,2,23
2024-03-20 23:30:00,8,Clouds,26.6,53,2,23
2024-03-21 00:00:00,1,Rain,28.13,80,3,0
2024-03-21 00:30:00,3,Clouds,24.27,83,3,0
2024-03-21 01:00:00,6,Fog,30.77,61,3,1
2024-03-21 01:30:00,3,Clouds,25.04,76,3,1
2024-03-21 02:00:00,9,Clouds,28.48,76,3,2
2024-03-21 02:30:00,6,Fog,30.78,54,3,2
2024-03-21 03:00:00,9,Clouds,26.45,67,3,3
2024-03-21 03:30:00,10,Haze,24.2,77,3,3
2024-03-21 04:00:00,10,Clear,27.8,90,3,4
2024-03-21 04:30:00,3,Haze,29.46,90,3,4
2024-03-21 05:00:00,6,Drizzle,30.01,61,3,5
2024-03-21 05:30:00,7,Haze,29.77,30,3,5
2024-03-21 06:00:00,3,Clouds,23.01,58,3,6
2024-03-21 06:30:00,8,Clouds,30.01,62,3,6
2024-03-21 07:00:00,30,Fog,29.18,30,3,7
2024-03-21 07:30:00,9,Drizzle,29.92,50,3,7
2024-03-21 08:00:00,27,Mist,30.49,79,3,8
2024-03-21 08:30:00,9,Rain,26.94,91,3,8
2024-03-21 09:00:00,17,Clear,35.57,100,3,9
2024-03-21 09:30:00,26,Fog,25.72,72,3,9
2024-03-21 10:00:00,5,Clouds,25.1,55,3,10
2024-03-21 10:30:00,3,Clear,27.89,59,3,10
2024-03-21 11:00:00,6,Clear,30.4,85,3,11
2024-03-21 11:30:00,1,Clear,30.65,63,3,11
2024-03-21 12:00:00,1,Mist,27.61,100,3,12
2024-03-21 12:30:00,0,Rain,23.36,63,3,12
2024-03-21 13:00:00,3,Clouds,27.52,100,3,13
2024-03-21 13:30:00,4,Fog,26.91,47,3,13
2024-03-21 14:00:00,9,Clouds,32.54,46,3,14
2024-03-21 14:30:00,1,Rain,30.12,51,3,14
2024-03-21 15:00:00,4,Fog,24.65,84,3,15
2024-03-21 15:30:00,1,Thunderstorm,24.61,89,3,15
2024-03-21 16:00:00,3,Mist,27.17,80,3,16
2024-03-21 16:30:00,2,Clouds,25.23,100,3,16
2024-03-21 17:00:00,28,Clouds,29.23,78,3,17
2024-03-21 17:30:00,26,Fog,29.59,97,3,17
2024-03-21 18:00:00,17,Clear,26.22,89,3,18
2024-03-21 18:30:00,19,Clear,33.06,77,3,18
2024-03-21 19:00:00,17,Clouds,29.98,98,3,19
2024-03-21 19:30:00,20,Clear,28.17,73,3,19
2024-03-21 20:00:00,23,Clouds,31.03,69,3,20
2024-03-21 20:30:00,29,Fog,30.78,53,3,20
2024-03-21 21:00:00,6,Clouds,27.65,62,3,21
2024-03-21 21:30:00,8,Mist,30.68,57,3,21
2024-03-21 22:00:00,7,Clouds,29.94,54,3,22
2024-03-21 22:30:00,3,Clouds,29.1,64,3,22
2024-03-21 23:00:00,8,Mist,33.79,75,3,23
2024-03-21 23:30:00,7,Fog,30.92,74,3,23
2024-03-22 00:00:00,10,Clouds,28.03,66,4,0
2024-03-22 00:30:00,6,Clouds,27.43,71,4,0
2024-03-22 01:00:00,1,Clouds,28.6,60,4,1
2024-03-22 01:30:00,2,Clouds,25.17,62,4,1
2024-03-22 02:00:00,10,Clouds,32.42,56,4,2
2024-03-22 02:30:00,2,Fog,27.62,69,4,2
2024-03-22 03:00:00,7,Clouds,25.98,84,4,3
2024-03-22 03:30:00,3,Clouds,30.48,71,4,3
2024-03-22 04:00:00,6,Rain,28.24,67,4,4
2024-03-22 04:30:00,9,Haze,25.82,84,4,4
2024-03-22 05:00:00,3,Thunderstorm,25.75,30,4,5
2024-03-22 05:30:00,1,Mist,29.24,78,4,5
2024-03-22 06:00:00,3,Haze,28.95,63,4,6
2024-03-22 06:30:00,5,Clouds,29.55,74,4,6
2024-03-22 07:00:00,23,Clear,23.39,53,4,7
2024-03-22 07:30:00,25,Haze,24.77,74,4,7
2024-03-22 08:00:00,30,Haze,26.2,81,4,8
2024-03-22 08:30:00,13,Rain,27.59,54,4,8
2024-03-22 09:00:00,24,Mist,35.51,74,4,9
2024-03-22 09:30:00,28,Fog,32.73,62,4,9
2024-03-22 10:00:00,0,Rain,24.78,81,4,10
2024-03-22 10:30:00,9,Fog,26.62,96,4,10
2024-03-22 11:00:00,4,Clouds,26.16,52,4,11
2024-03-22 11:30:00,7,Clear,29.98,79,4,11
2024-03-22 12:00:00,4,Thunderstorm,23.37,80,4,12
2024-03-22 12:30:00,4,Clear,24.36,63,4,12
2024-03-22 13:00:00,3,Rain,23.89,63,4,13
2024-03-22 13:30:00,5,Fog,25.98,72,4,13
2024-03-22 14:00:00,5,Haze,30.53,56,4,14
2024-03-22 14:30:00,3,Mist,23.95,69,4,14
2024-03-22 15:00:00,7,Clouds,19.58,72,4,15
2024-03-22 15:30:00,10,Haze,29.85,66,4,15
2024-03-22 16:00:00,10,Clouds,28.3,92,4,16
2024-03-22 16:30:00,4,Clouds,32.88,68,4,16
2024-03-22 17:00:00,16,Clear,27.35,78,4,17
2024-03-22 17:30:00,26,Mist,28.13,56,4,17
2024-03-22 18:00:00,25,Fog,25.96,77,4,18
2024-03-22 18:30:00,10,Thunderstorm,25.07,75,4,18
2024-03-22 19:00:00,20,Clouds,28.97,75,4,19
2024-03-22 19:30:00,29,Clear,29.92,78,4,19
2024-03-22 20:00:00,21,Clouds,30.27,78,4,20
2024-03-22 20:30:00,20,Thunderstorm,24.86,59,4,20
2024-03-22 21:00:00,9,Clear,27.96,84,4,21
2024-03-22 21:30:00,7,Mist,30.52,95,4,21
2024-03-22 22:00:00,4,Clear,26.02,76,4,22
2024-03-22 22:30:00,1,Haze,25.51,98,4,22
2024-03-22 23:00:00,9,Haze,30.28,54,4,23
2024-03-22 23:30:00,1,Thunderstorm,24.31,83,4,23
2024-03-23 00:00:00,7,Haze,25.17,57,5,0
2024-03-23 00:30:00,7,Drizzle,27.45,77,5,0
2024-03-23 01:00:00,6,Clouds,29.19,52,5,1
2024-03-23 01:30:00,9,Clouds,31.01,50,5,1
2024-03-23 02:00:00,8,Clear,29.1,73,5,2
2024-03-23 02:30:00,4,Clouds,24.82,90,5,2
2024-03-23 03:00:00,8,Clear,33.21,99,5,3
2024-03-23 03:30:00,4,Clouds,30.13,58,5,3
2024-03-23 04:00:00,9,Haze,24.88,72,5,4
2024-03-23 04:30:00,9,Clouds,26.87,100,5,4
2024-03-23 05:00:00,1,Clouds,23.94,100,5,5
2024-03-23 05:30:00,6,Clear,30.85,77,5,5
2024-03-23 06:00:00,1,Mist,31.38,55,5,6
2024-03-23 06:30:00,5,Clear,28.16,78,5,6
2024-03-23 07:00:00,6,Fog,29.95,63,5,7
2024-03-23 07:30:00,1,Drizzle,30.77,72,5,7
2024-03-23 08:00:00,5,Clouds,29.16,66,5,8
2024-03-23 08:30:00,6,Clear,30.1,93,5,8
2024-03-23 09:00:00,8,Fog,28.81,61,5,9
2024-03-23 09:30:00,10,Haze,27.87,81,5,9
2024-03-23 10:00:00,9,Fog,31.29,66,5,10
2024-03-23 10:30:00,3,Drizzle,26.31,45,5,10
2024-03-23 11:00:00,10,Clear,31.07,79,5,11
2024-03-23 11:30:00,9,Mist,29.96,68,5,11
