timestamp,count,condition,temp,humidity
9/7/2024 1:30,9,Clear,28.86,82
9/7/2024 2:00,7,Mist,24.87,54
9/7/2024 2:30,3,Rain,30.94,60
9/7/2024 3:00,10,Clouds,27.6,75
9/7/2024 3:30,7,Mist,28.16,79
9/7/2024 4:00,7,Clear,22.77,47
9/7/2024 4:30,9,Clouds,24.85,78
9/7/2024 5:00,6,Mist,29.14,67
9/7/2024 5:30,2,Thunderstorm,30.63,87
9/7/2024 6:00,5,Clear,29.27,64
9/7/2024 6:30,3,Drizzle,30.57,76
9/7/2024 7:00,3,Haze,30.11,100
9/7/2024 7:30,5,Haze,27.16,56
9/7/2024 8:00,7,Clouds,29.18,74
9/7/2024 8:30,0,Rain,30.48,60
9/7/2024 9:00,9,Clouds,27.74,73
9/7/2024 9:30,3,Drizzle,26.53,43
9/7/2024 10:00,8,Clear,30.55,93
9/7/2024 10:30,10,Clear,27.37,90
9/7/2024 11:00,6,Clouds,27.02,49
9/7/2024 11:30,6,Haze,25.38,57
9/7/2024 12:00,0,Thunderstorm,22.99,58
9/7/2024 12:30,3,Haze,26.27,60
9/7/2024 13:00,2,Drizzle,25.58,100
9/7/2024 13:30,10,Fog,28.77,74
9/7/2024 14:00,6,Clear,23.56,55
9/7/2024 14:30,4,Haze,33.23,76
9/7/2024 15:00,2,Rain,22.8,66
9/7/2024 15:30,1,Clear,25.47,87
9/7/2024 16:00,20,Clouds,29.58,75
9/7/2024 16:30,15,Rain,24.32,48
9/7/2024 17:00,11,Rain,29.58,45
9/7/2024 17:30,19,Clear,23.78,80
9/7/2024 18:00,18,Mist,29.66,57
9/7/2024 18:30,13,Drizzle,22.73,58
9/7/2024 19:00,21,Clouds,28.31,73
9/7/2024 19:30,28,Clouds,24.47,79
9/7/2024 20:00,19,Fog,31.81,45
9/7/2024 20:30,17,Mist,18.27,62
9/7/2024 21:00,20,Clear,31.38,42
9/7/2024 21:30,26,Clear,24.83,100
9/7/2024 22:00,24,Clouds,30.31,96
9/7/2024 22:30,28,Mist,27.69,85
9/7/2024 23:00,2,Mist,25.45,57
9/7/2024 23:30,2,Rain,27.61,48
9/8/2024 0:00,8,Clear,30.81,80
9/8/2024 0:30,4,Fog,28.62,67
9/8/2024 1:00,2,Drizzle,27.97,76
9/8/2024 1:30,9,Clouds,27.7,51
9/8/2024 2:00,4,Clear,25.57,79
9/8/2024 2:30,10,Clouds,27.78,80
9/8/2024 3:00,4,Drizzle,28.97,81
9/8/2024 3:30,3,Thunderstorm,23.67,34
9/8/2024 4:00,8,Clouds,24.53,59
9/8/2024 4:30,3,Clear,20.83,92
9/8/2024 5:00,8,Clouds,24.64,30
9/8/2024 5:30,1,Rain,27.9,76
9/8/2024 6:00,5,Clouds,26.02,59
9/8/2024 6:30,2,Clouds,29.79,59
9/8/2024 7:00,4,Clouds,35.81,46
9/8/2024 7:30,1,Clouds,22.6,44
9/8/2024 8:00,0,Thunderstorm,30.62,61
9/8/2024 8:30,7,Clouds,27.44,73
9/8/2024 9:00,6,Drizzle,29.88,99
9/8/2024 9:30,10,Clouds,31.43,88
9/8/2024 10:00,8,Clouds,26.8,59
9/8/2024 10:30,8,Fog,24.47,51
9/8/2024 11:00,0,Thunderstorm,28.84,62
9/8/2024 11:30,5,Clouds,29.03,60
9/8/2024 12:00,10,Clouds,24.25,69
9/8/2024 12:30,4,Rain,33.32,70
9/8/2024 13:00,4,Clear,29.96,47
9/8/2024 13:30,1,Fog,27.18,58
9/8/2024 14:00,9,Clouds,23.67,30
9/8/2024 14:30,3,Thunderstorm,27.5,88
9/8/2024 15:00,6,Clear,31.83,34
9/8/2024 15:30,2,Clouds,29.74,77
9/8/2024 16:00,29,Clear,30.75,33
9/8/2024 16:30,11,Drizzle,25.22,31
9/8/2024 17:00,19,Rain,27.06,92
9/8/2024 17:30,14,Drizzle,27.28,40
9/8/2024 18:00,15,Fog,30.88,70
9/8/2024 18:30,9,Thunderstorm,25.53,76
9/8/2024 19:00,19,Clear,26.77,65
9/8/2024 19:30,28,Mist,32.03,40
9/8/2024 20:00,16,Haze,33.81,45
9/8/2024 20:30,21,Mist,25.67,84
9/8/2024 21:00,26,Clear,24.28,56
9/8/2024 21:30,16,Clouds,31.58,84
9/8/2024 22:00,22,Mist,29.22,49
9/8/2024 22:30,21,Fog,31.55,67
9/8/2024 23:00,2,Drizzle,27.25,56
9/8/2024 23:30,4,Rain,27.39,88
9/9/2024 0:00,1,Drizzle,23.95,58
9/9/2024 0:30,9,Haze,30.88,56
9/9/2024 1:00,9,Clouds,21.52,88
9/9/2024 1:30,3,Clear,29.47,86
9/9/2024 2:00,4,Drizzle,30.09,63
9/9/2024 2:30,10,Fog,25.26,83
9/9/2024 3:00,7,Mist,30.3,82
9/9/2024 3:30,2,Drizzle,32.74,78
9/9/2024 4:00,2,Drizzle,31.06,69
9/9/2024 4:30,1,Fog,31.11,72
9/9/2024 5:00,0,Thunderstorm,28.03,71
9/9/2024 5:30,5,Fog,24.72,46
9/9/2024 6:00,2,Fog,34.2,48
9/9/2024 6:30,1,Drizzle,27.22,58
9/9/2024 7:00,15,Clouds,26.74,67
9/9/2024 7:30,25,Fog,26.34,75
9/9/2024 8:00,21,Mist,31.54,91
9/9/2024 8:30,24,Clear,27.65,73
9/9/2024 9:00,17,Clouds,30.33,100
9/9/2024 9:30,23,Clouds,32.34,71
9/9/2024 10:00,7,Clear,30.4,99
9/9/2024 10:30,9,Mist,30.39,52
9/9/2024 11:00,10,Clear,26.75,65
9/9/2024 11:30,5,Clouds,29.18,100
9/9/2024 12:00,9,Fog,26.86,93
9/9/2024 12:30,6,Mist,33.07,100
9/9/2024 13:00,1,Mist,31.1,49
9/9/2024 13:30,1,Drizzle,28.15,65
9/9/2024 14:00,6,Clear,24.83,56
9/9/2024 14:30,10,Clear,21.41,74
9/9/2024 15:00,8,Clouds,30.58,78
9/9/2024 15:30,5,Thunderstorm,26.75,64
9/9/2024 16:00,5,Haze,28.98,69
9/9/2024 16:30,2,Clear,27.65,80
9/9/2024 17:00,9,Rain,24.72,71
9/9/2024 17:30,26,Clouds,33.61,69
9/9/2024 18:00,10,Rain,30.14,74
9/9/2024 18:30,18,Haze,27.47,80
9/9/2024 19:00,24,Clear,25.18,74
9/9/2024 19:30,19,Clouds,27.24,77
9/9/2024 20:00,20,Rain,24.3,37
9/9/2024 20:30,18,Clear,31.04,50
9/9/2024 21:00,7,Clouds,29.55,38
9/9/2024 21:30,8,Clear,32.27,51
9/9/2024 22:00,8,Clear,27.2,49
9/9/2024 22:30,6,Clear,29.9,44
9/9/2024 23:00,1,Thunderstorm,23.79,45
9/9/2024 23:30,6,Haze,25.69,45
9/10/2024 0:00,10,Clear,33.1,66
9/10/2024 0:30,6,Clouds,29.58,30
9/10/2024 1:00,1,Mist,24.16,54
9/10/2024 1:30,0,Thunderstorm,27.16,69
9/10/2024 2:00,3,Fog,28.9,71
9/10/2024 2:30,4,Rain,27.6,81
9/10/2024 3:00,4,Haze,29.49,47
9/10/2024 3:30,4,Haze,26.28,51
9/10/2024 4:00,4,Rain,30.01,79
9/10/2024 4:30,3,Haze,29.29,73
9/10/2024 5:00,4,Drizzle,24.81,79
9/10/2024 5:30,3,Clouds,27.56,67
9/10/2024 6:00,8,Clear,29.31,93
9/10/2024 6:30,4,Drizzle,28.11,78
9/10/2024 7:00,17,Clouds,29.9,55
9/10/2024 7:30,13,Drizzle,35.52,38
9/10/2024 8:00,20,Haze,27.3,58
9/10/2024 8:30,27,Fog,28.44,48
9/10/2024 9:00,28,Clear,26.38,71
9/10/2024 9:30,8,Rain,29.44,73
9/10/2024 10:00,2,Clear,27.91,52
9/10/2024 10:30,3,Drizzle,25.59,66
9/10/2024 11:00,2,Rain,26.44,79
9/10/2024 11:30,3,Fog,23.85,85
9/10/2024 12:00,7,Fog,31.21,70
9/10/2024 12:30,2,Clear,27.53,88
9/10/2024 13:00,3,Clouds,27.48,75
9/10/2024 13:30,7,Fog,24.5,82
9/10/2024 14:00,6,Mist,23.68,67
9/10/2024 14:30,3,Haze,25.85,56
9/10/2024 15:00,2,Clear,29.53,76
9/10/2024 15:30,0,Drizzle,26.49,84
9/10/2024 16:00,5,Clear,22.81,87
9/10/2024 16:30,9,Clear,33.3,56
9/10/2024 17:00,29,Clear,25.93,57
9/10/2024 17:30,16,Rain,24.83,67
9/10/2024 18:00,18,Clouds,22.87,100
9/10/2024 18:30,21,Mist,27.64,61
9/10/2024 19:00,15,Haze,30.73,92
9/10/2024 19:30,24,Clouds,26.82,63
9/10/2024 20:00,21,Clear,30.07,100
9/10/2024 20:30,28,Fog,28.41,67
9/10/2024 21:00,4,Clear,22.67,53
9/10/2024 21:30,9,Clouds,28.45,68
9/10/2024 22:00,9,Mist,28.13,66
9/10/2024 22:30,6,Clouds,29.05,37
9/10/2024 23:00,7,Clear,31.64,72
9/10/2024 23:30,3,Thunderstorm,28.31,64
9/11/2024 0:00,1,Fog,26.07,40
9/11/2024 0:30,8,Fog,31.25,54
9/11/2024 1:00,3,Drizzle,33.27,55
9/11/2024 1:30,7,Fog,31.11,78
9/11/2024 2:00,4,Haze,28.91,81
9/11/2024 2:30,5,Drizzle,26.1,76
9/11/2024 3:00,6,Haze,26.61,39
9/11/2024 3:30,10,Fog,30.54,72
9/11/2024 4:00,2,Drizzle,29.57,63
9/11/2024 4:30,9,Clouds,30.07,63
9/11/2024 5:00,10,Fog,30.11,70
9/11/2024 5:30,2,Clouds,22.96,97
9/11/2024 6:00,9,Mist,27.16,62
9/11/2024 6:30,1,Thunderstorm,30.67,67
9/11/2024 7:00,30,Clear,25.32,76
9/11/2024 7:30,15,Clear,24.76,63
9/11/2024 8:00,20,Clouds,27.93,62
9/11/2024 8:30,26,Mist,26.08,73
9/11/2024 9:00,20,Mist,30.66,45
9/11/2024 9:30,28,Haze,30.52,56
9/11/2024 10:00,10,Haze,26.83,72
9/11/2024 10:30,3,Clear,31.7,93
9/11/2024 11:00,2,Haze,28.2,90
9/11/2024 11:30,10,Clear,29.48,47
9/11/2024 12:00,3,Drizzle,27.16,69
9/11/2024 12:30,4,Thunderstorm,25.71,69
9/11/2024 13:00,6,Clouds,27.9,100
9/11/2024 13:30,4,Haze,28.26,67
9/11/2024 14:00,10,Haze,31.64,88
9/11/2024 14:30,10,Clouds,27.33,74
9/11/2024 15:00,6,Thunderstorm,27.5,68
9/11/2024 15:30,4,Mist,26.41,95
9/11/2024 16:00,1,Clear,28.46,58
9/11/2024 16:30,10,Clouds,27.19,77
9/11/2024 17:00,15,Clouds,30.82,79
9/11/2024 17:30,19,Mist,31.33,63
9/11/2024 18:00,12,Rain,28.6,65
9/11/2024 18:30,23,Clouds,25.81,75
9/11/2024 19:00,18,Clear,30.26,65
9/11/2024 19:30,17,Rain,32.64,86
9/11/2024 20:00,26,Clear,30.8,73
9/11/2024 20:30,9,Thunderstorm,25.8,57
9/11/2024 21:00,6,Haze,26.01,82
9/11/2024 21:30,5,Haze,27.2,60
9/11/2024 22:00,6,Rain,25.77,58
9/11/2024 22:30,10,Mist,25.14,84
9/11/2024 23:00,4,Drizzle,27.77,74
9/11/2024 23:30,8,Mist,28.94,75
9/12/2024 0:00,4,Drizzle,26.98,66
9/12/2024 0:30,3,Clouds,24.54,74
9/12/2024 1:00,7,Clear,31.78,46
9/12/2024 1:30,8,Clear,27.37,81
9/12/2024 2:00,0,Rain,31.69,48
9/12/2024 2:30,4,Fog,27.56,51
9/12/2024 3:00,1,Rain,26.41,70
9/12/2024 3:30,5,Drizzle,29.38,84
9/12/2024 4:00,10,Clear,28.93,84
9/12/2024 4:30,5,Clouds,27.6,58
9/12/2024 5:00,6,Fog,28.38,96
9/12/2024 5:30,7,Drizzle,23.95,73
9/12/2024 6:00,4,Clouds,24.55,71
9/12/2024 6:30,7,Thunderstorm,28.11,71
9/12/2024 7:00,24,Clouds,28.87,77
9/12/2024 7:30,25,Clouds,26.52,58
9/12/2024 8:00,16,Mist,27.73,41
9/12/2024 8:30,19,Clear,27.73,58
9/12/2024 9:00,25,Clouds,23.5,81
9/12/2024 9:30,21,Clouds,28.68,71
9/12/2024 10:00,10,Clear,26.03,92
9/12/2024 10:30,5,Drizzle,24.42,61
9/12/2024 11:00,8,Clouds,29.17,57
9/12/2024 11:30,1,Fog,30.28,53
9/12/2024 12:00,2,Drizzle,28.79,41
9/12/2024 12:30,9,Clouds,28.65,50
9/12/2024 13:00,2,Drizzle,33.8,50
9/12/2024 13:30,10,Clear,25.69,45
9/12/2024 14:00,5,Rain,31.04,52
9/12/2024 14:30,3,Fog,24.74,65
9/12/2024 15:00,9,Clear,20.27,75
9/12/2024 15:30,4,Drizzle,33.06,77
9/12/2024 16:00,1,Drizzle,27.42,68
9/12/2024 16:30,8,Fog,27.4,100
9/12/2024 17:00,23,Clouds,27.98,60
9/12/2024 17:30,20,Clear,27.7,76
9/12/2024 18:00,26,Haze,30.3,62
9/12/2024 18:30,29,Haze,31.95,71
9/12/2024 19:00,14,Drizzle,33.56,50
9/12/2024 19:30,20,Clouds,25.75,67
9/12/2024 20:00,17,Clouds,25,69
9/12/2024 20:30,25,Mist,29.19,53
9/12/2024 21:00,8,Fog,32.39,87
9/12/2024 21:30,10,Clouds,29.6,89
9/12/2024 22:00,1,Clouds,29.84,68
9/12/2024 22:30,6,Clouds,29.1,47
9/12/2024 23:00,1,Clouds,27.02,78
9/12/2024 23:30,4,Clear,26.5,99
9/13/2024 0:00,10,Clouds,28.44,72
9/13/2024 0:30,3,Thunderstorm,24.48,73
9/13/2024 1:00,5,Mist,31.58,86
9/13/2024 1:30,3,Mist,24.34,72
9/13/2024 2:00,3,Rain,29.45,62
9/13/2024 2:30,9,Mist,27.97,69
9/13/2024 3:00,4,Rain,27.05,96
9/13/2024 3:30,7,Fog,20.4,56
9/13/2024 4:00,4,Thunderstorm,25.37,81
9/13/2024 4:30,2,Rain,22.88,72
9/13/2024 5:00,1,Clear,25.76,64
9/13/2024 5:30,3,Rain,26.73,60
9/13/2024 6:00,3,Rain,27.41,77
9/13/2024 6:30,6,Fog,25.79,58
9/13/2024 7:00,23,Mist,25.97,78
9/13/2024 7:30,24,Mist,26.94,75
9/13/2024 8:00,15,Fog,26.84,48
9/13/2024 8:30,18,Mist,27.68,84
9/13/2024 9:00,28,Mist,25.77,80
9/13/2024 9:30,20,Clouds,26.15,100
9/13/2024 10:00,0,Thunderstorm,27.06,66
9/13/2024 10:30,3,Fog,28.63,75
9/13/2024 11:00,2,Fog,28.32,73
9/13/2024 11:30,8,Fog,28.52,64
9/13/2024 12:00,1,Clouds,30.59,47
9/13/2024 12:30,0,Rain,30.48,77
9/13/2024 13:00,2,Drizzle,24.17,67
9/13/2024 13:30,4,Fog,31.75,80
9/13/2024 14:00,0,Thunderstorm,26.21,59
9/13/2024 14:30,6,Mist,24.85,72
9/13/2024 15:00,3,Thunderstorm,30.45,73
9/13/2024 15:30,4,Clouds,29.6,55
9/13/2024 16:00,4,Fog,30.18,83
9/13/2024 16:30,3,Clear,35.36,58
9/13/2024 17:00,20,Drizzle,33.75,74
9/13/2024 17:30,29,Clear,36.94,56
9/13/2024 18:00,13,Drizzle,29.15,44
9/13/2024 18:30,9,Thunderstorm,29.89,69
9/13/2024 19:00,11,Rain,31.23,73
9/13/2024 19:30,21,Clouds,30.29,68
9/13/2024 20:00,28,Clouds,29.1,50
9/13/2024 20:30,26,Clear,29.4,56
9/13/2024 21:00,9,Clouds,25.66,49
9/13/2024 21:30,8,Clear,30.82,79
9/13/2024 22:00,5,Clouds,31.1,89
9/13/2024 22:30,4,Clouds,27.48,100
9/13/2024 23:00,6,Fog,29.24,63
9/13/2024 23:30,4,Clouds,28.55,45
9/14/2024 0:00,9,Mist,26.97,71
9/14/2024 0:30,3,Clear,26.95,82
9/14/2024 1:00,9,Clouds,24.87,68
9/14/2024 1:30,1,Fog,28.41,80
9/14/2024 2:00,1,Drizzle,32.11,63
9/14/2024 2:30,2,Clouds,25.45,96
9/14/2024 3:00,2,Haze,27.04,51
9/14/2024 3:30,9,Fog,25.68,53
9/14/2024 4:00,8,Clouds,28.14,70
9/14/2024 4:30,0,Rain,25.89,80
9/14/2024 5:00,4,Clouds,26.45,90
9/14/2024 5:30,2,Rain,24.52,51
9/14/2024 6:00,6,Clear,27.71,77
9/14/2024 6:30,7,Mist,27.75,63
9/14/2024 7:00,6,Clouds,27.63,58
9/14/2024 7:30,6,Clear,29.34,76
9/14/2024 8:00,9,Fog,29.44,74
9/14/2024 8:30,6,Rain,27.77,99
9/14/2024 9:00,1,Clear,20.49,70
9/14/2024 9:30,8,Clouds,24.65,87
9/14/2024 10:00,3,Drizzle,27.95,96
9/14/2024 10:30,5,Clouds,27.5,89
9/14/2024 11:00,9,Clouds,27.15,74
9/14/2024 11:30,8,Clouds,28.6,60
9/14/2024 12:00,2,Clear,30.75,61
9/14/2024 12:30,2,Drizzle,23.34,64
9/14/2024 13:00,3,Rain,35.5,69
9/14/2024 13:30,10,Clouds,29.59,71
9/14/2024 14:00,0,Thunderstorm,29.42,61
9/14/2024 14:30,4,Clouds,31.94,48
9/14/2024 15:00,5,Fog,24.63,86
9/14/2024 15:30,6,Drizzle,29.47,61
9/14/2024 16:00,30,Clear,32.01,84
9/14/2024 16:30,18,Clouds,26.01,64
9/14/2024 17:00,26,Mist,24.65,57
9/14/2024 17:30,26,Clear,27.01,41
9/14/2024 18:00,20,Haze,26.92,37
9/14/2024 18:30,16,Thunderstorm,29.1,71
9/14/2024 19:00,8,Rain,29.82,60
9/14/2024 19:30,29,Clouds,24.63,54
9/14/2024 20:00,17,Rain,31.42,48
9/14/2024 20:30,18,Fog,22.72,69
9/14/2024 21:00,16,Clear,30.49,64
9/14/2024 21:30,18,Clouds,29.86,73
9/14/2024 22:00,16,Fog,27.03,73
9/14/2024 22:30,21,Clouds,25.12,54
9/14/2024 23:00,8,Haze,27.06,93
9/14/2024 23:30,2,Rain,29.79,76
9/15/2024 0:00,6,Fog,29.63,85
9/15/2024 0:30,8,Mist,28.32,83
9/15/2024 1:00,5,Clouds,26.32,60
9/15/2024 1:30,7,Clear,30.32,88
9/15/2024 2:00,7,Fog,25.65,68
9/15/2024 2:30,7,Clear,33.96,66
9/15/2024 3:00,6,Fog,26.25,80
9/15/2024 3:30,3,Clear,23.21,73
9/15/2024 4:00,7,Clear,32.85,94
9/15/2024 4:30,4,Clear,21.51,69
9/15/2024 5:00,8,Clouds,25.87,89
9/15/2024 5:30,0,Rain,24.95,58
9/15/2024 6:00,1,Drizzle,30.28,46
9/15/2024 6:30,7,Fog,29.06,30
9/15/2024 7:00,5,Mist,22.24,51
9/15/2024 7:30,10,Mist,27.27,60
9/15/2024 8:00,3,Haze,21.7,79
9/15/2024 8:30,6,Clear,28.96,82
9/15/2024 9:00,2,Clear,28.83,79
9/15/2024 9:30,9,Clouds,25.53,36
9/15/2024 10:00,7,Haze,27.21,76
9/15/2024 10:30,1,Rain,26.46,69
9/15/2024 11:00,8,Mist,27.2,78
9/15/2024 11:30,4,Clear,31.75,83
9/15/2024 12:00,3,Drizzle,32,45
9/15/2024 12:30,10,Clouds,26.47,70
9/15/2024 13:00,5,Clear,27.07,55
9/15/2024 13:30,9,Mist,25.82,54
9/15/2024 14:00,7,Clear,31.34,72
9/15/2024 14:30,7,Mist,21.68,47
9/15/2024 15:00,3,Clouds,30.8,68
9/15/2024 15:30,3,Fog,29.17,39
9/15/2024 16:00,19,Mist,27.86,42
9/15/2024 16:30,23,Clouds,21.27,47
9/15/2024 17:00,18,Haze,25.59,31
9/15/2024 17:30,21,Fog,28.3,99
9/15/2024 18:00,12,Drizzle,28.01,66
9/15/2024 18:30,28,Clouds,29.41,71
9/15/2024 19:00,18,Clear,24.13,71
9/15/2024 19:30,29,Haze,25.06,69
9/15/2024 20:00,29,Clouds,25.08,75
9/15/2024 20:30,17,Clouds,30.99,57
9/15/2024 21:00,27,Fog,28.43,77
9/15/2024 21:30,27,Fog,24.16,74
9/15/2024 22:00,18,Clouds,25.14,43
9/15/2024 22:30,21,Fog,28.85,73
9/15/2024 23:00,3,Thunderstorm,29.65,60
9/15/2024 23:30,2,Clouds,31.74,61
9/16/2024 0:00,4,Drizzle,28.72,47
9/16/2024 0:30,2,Rain,26.24,53
9/16/2024 1:00,5,Haze,27.07,100
9/16/2024 1:30,4,Clouds,24.05,59
9/16/2024 2:00,10,Clear,26.49,36
9/16/2024 2:30,3,Haze,28.17,83
9/16/2024 3:00,2,Thunderstorm,29.15,85
9/16/2024 3:30,6,Clouds,30.74,87
9/16/2024 4:00,1,Rain,28.5,95
9/16/2024 4:30,9,Fog,29.99,38
9/16/2024 5:00,10,Clear,33.71,95
9/16/2024 5:30,10,Clear,30.98,68
9/16/2024 6:00,2,Clear,33.23,43
9/16/2024 6:30,9,Clear,25.1,52
9/16/2024 7:00,20,Clear,26.96,91
9/16/2024 7:30,29,Clear,27.41,74
9/16/2024 8:00,24,Clouds,29.92,81
9/16/2024 8:30,11,Drizzle,29.66,71
9/16/2024 9:00,12,Thunderstorm,29.54,79
9/16/2024 9:30,12,Thunderstorm,28.54,70
9/16/2024 10:00,6,Fog,27.55,54
9/16/2024 10:30,7,Fog,28.75,73
9/16/2024 11:00,3,Fog,27.28,75
9/16/2024 11:30,6,Haze,28.3,96
9/16/2024 12:00,2,Rain,29.76,70
9/16/2024 12:30,2,Drizzle,27.98,61
9/16/2024 13:00,3,Thunderstorm,31.24,68
9/16/2024 13:30,6,Clear,30.07,60
9/16/2024 14:00,3,Clouds,28.24,80
9/16/2024 14:30,1,Drizzle,21.66,49
9/16/2024 15:00,6,Clear,26.61,76
9/16/2024 15:30,1,Fog,27.04,63
9/16/2024 16:00,1,Clear,30.15,73
9/16/2024 16:30,4,Clouds,25.46,69
9/16/2024 17:00,12,Rain,30.29,67
9/16/2024 17:30,12,Rain,28.65,50
9/16/2024 18:00,26,Clear,24.84,78
9/16/2024 18:30,30,Mist,29.01,58
9/16/2024 19:00,8,Rain,27.01,59
9/16/2024 19:30,11,Rain,26.05,69
9/16/2024 20:00,17,Clear,29.88,55
9/16/2024 20:30,27,Clear,25.36,54
9/16/2024 21:00,3,Fog,26.85,81
9/16/2024 21:30,5,Rain,26.81,63
9/16/2024 22:00,9,Clear,22.66,65
9/16/2024 22:30,8,Clouds,26.47,82
9/16/2024 23:00,8,Clouds,30.35,54
9/16/2024 23:30,6,Clouds,30,58
9/17/2024 0:00,8,Clear,25.41,57
9/17/2024 0:30,3,Clouds,26.28,39
9/17/2024 1:00,5,Clouds,26.44,78
9/17/2024 1:30,10,Haze,31.68,66
9/17/2024 2:00,9,Clouds,26.15,42
9/17/2024 2:30,4,Rain,25.26,78
9/17/2024 3:00,10,Mist,26.06,80
9/17/2024 3:30,3,Drizzle,27.05,72
9/17/2024 4:00,4,Clear,31.47,73
9/17/2024 4:30,4,Clear,27.29,65
9/17/2024 5:00,3,Mist,28.68,50
9/17/2024 5:30,6,Clear,29.77,63
9/17/2024 6:00,6,Fog,33.17,41
9/17/2024 6:30,3,Clouds,31.58,64
9/17/2024 7:00,27,Haze,31.62,59
9/17/2024 7:30,29,Clouds,27.57,68
9/17/2024 8:00,19,Clear,35.59,68
9/17/2024 8:30,29,Clear,26.95,61
9/17/2024 9:00,16,Mist,30.5,65
9/17/2024 9:30,16,Clouds,25.7,65
9/17/2024 10:00,4,Haze,30.29,99
9/17/2024 10:30,1,Rain,28.32,74
9/17/2024 11:00,7,Clear,27.51,100
9/17/2024 11:30,4,Drizzle,27.97,66
9/17/2024 12:00,8,Clouds,25.67,77
9/17/2024 12:30,2,Mist,26.78,75
9/17/2024 13:00,7,Clear,30.66,100
9/17/2024 13:30,4,Clouds,30.34,83
9/17/2024 14:00,0,Drizzle,25.44,92
9/17/2024 14:30,8,Clear,26.05,57
9/17/2024 15:00,5,Haze,27.88,62
9/17/2024 15:30,1,Clouds,26.69,48
9/17/2024 16:00,8,Fog,23.41,64
9/17/2024 16:30,1,Thunderstorm,28.52,91
9/17/2024 17:00,28,Fog,20.7,60
9/17/2024 17:30,22,Clear,28.64,65
9/17/2024 18:00,30,Fog,29.99,75
9/17/2024 18:30,26,Mist,30.62,72
9/17/2024 19:00,19,Clear,27.62,79
9/17/2024 19:30,25,Clouds,26.23,60
9/17/2024 20:00,19,Drizzle,28.07,77
9/17/2024 20:30,25,Clouds,26.03,68
9/17/2024 21:00,5,Clouds,23.82,93
9/17/2024 21:30,7,Clouds,31.43,59
9/17/2024 22:00,1,Clouds,31.98,71
9/17/2024 22:30,8,Clouds,23.8,81
9/17/2024 23:00,3,Drizzle,32.79,66
9/17/2024 23:30,4,Haze,31.8,86
9/18/2024 0:00,10,Clouds,25.7,99
9/18/2024 0:30,4,Drizzle,26.13,81
9/18/2024 1:00,1,Drizzle,28.89,68
9/18/2024 1:30,6,Clouds,28.52,85
9/18/2024 2:00,10,Haze,29.47,74
9/18/2024 2:30,7,Haze,29.37,88
9/18/2024 3:00,5,Clear,30.58,87
9/18/2024 3:30,5,Clouds,28.78,55
9/18/2024 4:00,2,Drizzle,26.39,62
9/18/2024 4:30,5,Clouds,28.74,59
9/18/2024 5:00,6,Clouds,25.39,51
9/18/2024 5:30,5,Clear,32.23,74
9/18/2024 6:00,9,Fog,26.89,78
9/18/2024 6:30,6,Clear,28.96,47
9/18/2024 7:00,14,Rain,26.25,49
9/18/2024 7:30,11,Thunderstorm,29.11,70
9/18/2024 8:00,29,Haze,25.05,89
9/18/2024 8:30,27,Fog,22.22,72
9/18/2024 9:00,28,Clouds,27.71,80
9/18/2024 9:30,27,Fog,23.46,80
9/18/2024 10:00,7,Clouds,31.14,70
9/18/2024 10:30,5,Thunderstorm,28.51,80
9/18/2024 11:00,4,Mist,29.72,66
9/18/2024 11:30,3,Thunderstorm,28.16,71
9/18/2024 12:00,7,Clouds,34.05,73
9/18/2024 12:30,3,Clear,32.41,54
9/18/2024 13:00,6,Fog,25.98,60
9/18/2024 13:30,3,Mist,32.97,69
9/18/2024 14:00,7,Mist,27.6,82
9/18/2024 14:30,6,Clouds,26.89,74
9/18/2024 15:00,6,Haze,24.91,78
9/18/2024 15:30,8,Clouds,29.48,55
9/18/2024 16:00,2,Mist,32.47,51
9/18/2024 16:30,9,Clouds,22.42,60
9/18/2024 17:00,26,Clouds,30.58,73
9/18/2024 17:30,28,Clear,31.09,58
9/18/2024 18:00,18,Drizzle,32.71,67
9/18/2024 18:30,16,Clear,28.95,80
9/18/2024 19:00,29,Haze,26.74,62
9/18/2024 19:30,14,Rain,20.34,94
9/18/2024 20:00,16,Drizzle,31.59,81
9/18/2024 20:30,23,Clear,22.47,82
9/18/2024 21:00,2,Drizzle,27.28,72
9/18/2024 21:30,6,Clouds,21.62,64
9/18/2024 22:00,10,Clouds,27.68,30
9/18/2024 22:30,0,Rain,26.91,51
9/18/2024 23:00,7,Clouds,28.02,47
9/18/2024 23:30,6,Drizzle,24.4,57
9/19/2024 0:00,0,Rain,25.39,52
9/19/2024 0:30,4,Thunderstorm,33.21,77
9/19/2024 1:00,1,Drizzle,25.17,77
9/19/2024 1:30,5,Mist,36.65,61
9/19/2024 2:00,5,Clear,29.21,67
9/19/2024 2:30,2,Thunderstorm,28.95,67
9/19/2024 3:00,1,Clear,31.28,56
9/19/2024 3:30,4,Drizzle,28.32,60
9/19/2024 4:00,8,Clear,29.69,65
9/19/2024 4:30,5,Clear,22.66,88
9/19/2024 5:00,3,Fog,24.14,70
9/19/2024 5:30,4,Mist,25.88,70
9/19/2024 6:00,5,Rain,32.99,36
9/19/2024 6:30,7,Clouds,27.89,75
9/19/2024 7:00,20,Mist,23.26,50
9/19/2024 7:30,13,Rain,30.34,56
9/19/2024 8:00,27,Clear,32.38,83
